1430,2022-08-08 11:01:15,43,Phase Call Registered,4
1430,2022-08-08 11:01:15,9,Phase End Yellow Clearance,4
1430,2022-08-08 11:01:15,10,Phase Begin Red Clearance,4
1430,2022-08-08 11:01:15,9,Phase End Yellow Clearance,8
1430,2022-08-08 11:01:15,10,Phase Begin Red Clearance,8
1430,2022-08-08 11:01:15,64,Overlap Begin Red Clearance,1
1430,2022-08-08 11:01:15,64,Overlap Begin Red Clearance,2
1430,2022-08-08 11:01:15,46,Phase Omit On,4
1430,2022-08-08 11:01:15,46,Phase Omit On,8
1430,2022-08-08 11:01:16,82,Detector On,51
1430,2022-08-08 11:01:17,81,Detector Off,49
1430,2022-08-08 11:01:17,4,Phase Gap Out,4
1430,2022-08-08 11:01:17,44,Phase Call Dropped,4
1430,2022-08-08 11:01:17,81,Detector Off,51
1430,2022-08-08 11:01:17,0,Phase On,2
1430,2022-08-08 11:01:17,1,Phase Begin Green,2
1430,2022-08-08 11:01:17,12,Phase Inactive,4
1430,2022-08-08 11:01:17,11,Phase End Red Clearance,4
1430,2022-08-08 11:01:17,0,Phase On,6
1430,2022-08-08 11:01:17,1,Phase Begin Green,6
1430,2022-08-08 11:01:17,12,Phase Inactive,8
1430,2022-08-08 11:01:17,11,Phase End Red Clearance,8
1430,2022-08-08 11:01:17,65,Overlap Off (Inactive With Red Indication),1
1430,2022-08-08 11:01:17,65,Overlap Off (Inactive With Red Indication),2
1430,2022-08-08 11:01:17,61,Overlap Begin Green,3
1430,2022-08-08 11:01:17,44,Phase Call Dropped,6
1430,2022-08-08 11:01:17,47,Phase Omit Off,4
1430,2022-08-08 11:01:17,47,Phase Omit Off,8
1430,2022-08-08 11:01:19,82,Detector On,6
1430,2022-08-08 11:01:19,82,Detector On,14
1430,2022-08-08 11:01:20,81,Detector Off,14
1430,2022-08-08 11:01:20,81,Detector Off,37
1430,2022-08-08 11:01:20,82,Detector On,5
1430,2022-08-08 11:01:21,81,Detector Off,41
1430,2022-08-08 11:01:22,82,Detector On,10
1430,2022-08-08 11:01:22,82,Detector On,13
1430,2022-08-08 11:01:22,82,Detector On,37
1430,2022-08-08 11:01:23,82,Detector On,14
1430,2022-08-08 11:01:23,81,Detector Off,13
1430,2022-08-08 11:01:23,82,Detector On,9
1430,2022-08-08 11:01:23,82,Detector On,41
1430,2022-08-08 11:01:23,81,Detector Off,6
1430,2022-08-08 11:01:23,81,Detector Off,10
1430,2022-08-08 11:01:24,81,Detector Off,9
1430,2022-08-08 11:01:24,81,Detector Off,37
1430,2022-08-08 11:01:24,81,Detector Off,41
1430,2022-08-08 11:01:24,81,Detector Off,42
1430,2022-08-08 11:01:24,82,Detector On,9
1430,2022-08-08 11:01:24,81,Detector Off,5
1430,2022-08-08 11:01:24,81,Detector Off,14
1430,2022-08-08 11:01:25,81,Detector Off,9
1430,2022-08-08 11:01:25,82,Detector On,6
1430,2022-08-08 11:01:25,82,Detector On,37
1430,2022-08-08 11:01:26,82,Detector On,42
1430,2022-08-08 11:01:26,82,Detector On,46
1430,2022-08-08 11:01:27,81,Detector Off,38
1430,2022-08-08 11:01:27,82,Detector On,10
1430,2022-08-08 11:01:27,81,Detector Off,46
1430,2022-08-08 11:01:27,81,Detector Off,42
1430,2022-08-08 11:01:27,82,Detector On,38
1430,2022-08-08 11:01:27,82,Detector On,21
1430,2022-08-08 11:01:27,2,Phase Check,2
1430,2022-08-08 11:01:27,3,Phase Min Complete,2
1430,2022-08-08 11:01:27,2,Phase Check,6
1430,2022-08-08 11:01:27,3,Phase Min Complete,6
1430,2022-08-08 11:01:27,43,Phase Call Registered,4
1430,2022-08-08 11:01:28,82,Detector On,41
1430,2022-08-08 11:01:28,82,Detector On,7
1430,2022-08-08 11:01:29,81,Detector Off,7
1430,2022-08-08 11:01:29,82,Detector On,42
1430,2022-08-08 11:01:29,81,Detector Off,10
1430,2022-08-08 11:01:29,82,Detector On,10
1430,2022-08-08 11:01:30,81,Detector Off,6
1430,2022-08-08 11:01:30,81,Detector Off,38
1430,2022-08-08 11:01:30,82,Detector On,13
1430,2022-08-08 11:01:30,81,Detector Off,42
1430,2022-08-08 11:01:30,81,Detector Off,10
1430,2022-08-08 11:01:30,82,Detector On,45
1430,2022-08-08 11:01:30,81,Detector Off,13
1430,2022-08-08 11:01:31,82,Detector On,6
1430,2022-08-08 11:01:31,81,Detector Off,45
1430,2022-08-08 11:01:31,81,Detector Off,37
1430,2022-08-08 11:01:31,82,Detector On,25
1430,2022-08-08 11:01:32,82,Detector On,5
1430,2022-08-08 11:01:32,82,Detector On,10
1430,2022-08-08 11:01:32,82,Detector On,38
1430,2022-08-08 11:01:32,81,Detector Off,6
1430,2022-08-08 11:01:33,81,Detector Off,10
1430,2022-08-08 11:01:33,82,Detector On,42
1430,2022-08-08 11:01:33,82,Detector On,9
1430,2022-08-08 11:01:33,81,Detector Off,38
1430,2022-08-08 11:01:33,82,Detector On,6
1430,2022-08-08 11:01:33,81,Detector Off,42
1430,2022-08-08 11:01:33,81,Detector Off,25
1430,2022-08-08 11:01:33,82,Detector On,52
1430,2022-08-08 11:01:34,81,Detector Off,5
1430,2022-08-08 11:01:34,82,Detector On,33
1430,2022-08-08 11:01:34,43,Phase Call Registered,5
1430,2022-08-08 11:01:34,81,Detector Off,9
1430,2022-08-08 11:01:34,81,Detector Off,52
1430,2022-08-08 11:01:34,82,Detector On,10
1430,2022-08-08 11:01:35,81,Detector Off,6
1430,2022-08-08 11:01:35,81,Detector Off,10
1430,2022-08-08 11:01:35,82,Detector On,49
1430,2022-08-08 11:01:35,82,Detector On,13
1430,2022-08-08 11:01:35,82,Detector On,35
1430,2022-08-08 11:01:35,81,Detector Off,49
1430,2022-08-08 11:01:35,4,Phase Gap Out,6
1430,2022-08-08 11:01:36,82,Detector On,37
1430,2022-08-08 11:01:36,82,Detector On,6
1430,2022-08-08 11:01:36,81,Detector Off,33
1430,2022-08-08 11:01:36,44,Phase Call Dropped,5
1430,2022-08-08 11:01:36,81,Detector Off,13
1430,2022-08-08 11:01:36,81,Detector Off,37
1430,2022-08-08 11:01:37,81,Detector Off,35
1430,2022-08-08 11:01:37,81,Detector Off,41
1430,2022-08-08 11:01:37,82,Detector On,45
1430,2022-08-08 11:01:37,82,Detector On,33
1430,2022-08-08 11:01:37,43,Phase Call Registered,5
1430,2022-08-08 11:01:37,81,Detector Off,45
1430,2022-08-08 11:01:37,82,Detector On,10
1430,2022-08-08 11:01:38,81,Detector Off,6
1430,2022-08-08 11:01:39,82,Detector On,59
1430,2022-08-08 11:01:39,81,Detector Off,10
1430,2022-08-08 11:01:39,82,Detector On,35
1430,2022-08-08 11:01:39,4,Phase Gap Out,6
1430,2022-08-08 11:01:39,82,Detector On,6
1430,2022-08-08 11:01:40,81,Detector Off,33
1430,2022-08-08 11:01:40,44,Phase Call Dropped,5
1430,2022-08-08 11:01:40,82,Detector On,10
1430,2022-08-08 11:01:40,81,Detector Off,35
1430,2022-08-08 11:01:40,81,Detector Off,6
1430,2022-08-08 11:01:40,82,Detector On,53
1430,2022-08-08 11:01:40,81,Detector Off,59
1430,2022-08-08 11:01:40,43,Phase Call Registered,8
1430,2022-08-08 11:01:40,81,Detector Off,10
1430,2022-08-08 11:01:41,82,Detector On,33
1430,2022-08-08 11:01:41,43,Phase Call Registered,5
1430,2022-08-08 11:01:42,82,Detector On,37
1430,2022-08-08 11:01:42,82,Detector On,59
1430,2022-08-08 11:01:42,4,Phase Gap Out,2
1430,2022-08-08 11:01:43,82,Detector On,41
1430,2022-08-08 11:01:43,81,Detector Off,37
1430,2022-08-08 11:01:43,81,Detector Off,41
1430,2022-08-08 11:01:43,82,Detector On,35
1430,2022-08-08 11:01:44,82,Detector On,5
1430,2022-08-08 11:01:44,81,Detector Off,59
1430,2022-08-08 11:01:44,81,Detector Off,33
